"YEARbio" "MOD" "MODgr" "MODgr2" "SIM" "CO2" "PREC" "PAR" "SWIN" "LWIN" "TAIR" "TSOIL" "TLEAF" "VPD" "RH" "SPECH" "WS" "AIRP" "SW" "SWPA" "NDEP" "NEP" "GPP" "NPP" "CEX" "CVOC" "RECO" "RAU" "RL" "RW" "RCR" "RFR" "RGR" "RHET" "ET" "T" "ES" "EC" "RO" "DRAIN" "LE" "SH" "CL" "CW" "CCR" "CFR" "CSTOR" "CFLIT" "CFLITA" "CFLITB" "CCLITB" "CSOIL" "CGL" "CGW" "CGCR" "CGFR" "CREPR" "CLITIN" "CCRLIN" "CFRLIN" "CWLIN" "LAI" "LMA" "NCON" "NL" "NW" "NCR" "NFR" "NSTOR" "NFLIT" "NFLITA" "NFLITB" "NCLITB" "NSOIL" "NPMIN" "NPORG" "NFIX" "NGL" "NGW" "NGCR" "NGFR" "NLITIN" "NCRLIN" "NFRLIN" "NWLIN" "NUP" "NGMIN" "NMIN" "NVOL" "NLEACH" "NLRETR" "NWRETR" "NCRRETR" "NFRRETR" "APARd" "GCd" "GAd" "GBd" "Betad" "PL" "PW" "PCR" "PFR" "PSTOR" "PFLIT" "PFLITA" "PFLITB" "PCLITB" "PSOIL" "PLAB" "PSEC" "POCC" "PPAR" "PPMIN" "PPORG" "PLITIN" "PCRLIN" "PFRLIN" "PWLIN" "PUP" "PGMIN" "PMIN" "PLEACH" "PGL" "PGW" "PGCR" "PGFR" "PLRETR" "PWRETR" "PCRRETR" "PFRRETR" "PWEA" "PDEP" "PBMIN" "peakLAI" "peakNCON" "peakCL" "peakCFR" "peakCCR" "peakCW" "peakCSTOR" "CBIO" "CLIT" "CROOT" "CAG" "CECO" "NBIO" "NLIT" "NECO" "PBIO" "PLIT" "PECO" "CUE" "NUE" "PUE" "CG_TOT" "CALLOC_L" "CALLOC_W" "CALLOC_CR" "CALLOC_FR" "CG_AG" "CG_BG" "CALLOC_AG" "CALLOC_BG" "CLITIN_TOT" "CLITIN_AG" "CLITIN_BG" "CLITIN_AG_frac" "CLITIN_BG_frac" "CBIO_RES" "CW_RES" "CL_RES" "CCR_RES" "CFR_RES" "CSOIL_RES" "CBIO_inc" "RAU_CBIO" "GPP_CBIO" "GPP_LAI" "RHET_CSOIL" "WUE" "NPP_N" "NPP_P" "LeafCN" "LeafNP" "LeafCP" "FrootCN" "FrootNP" "FrootCP" "CrootCN" "CrootNP" "CrootCP" "WoodCN" "WoodNP" "WoodCP" "BioCN" "BioNP" "BioCP" "LitCN" "LitNP" "LitCP" "SoilCN" "SoilNP" "SoilCP" "NMIN_c" "NUP_c" "NFIX_c" "NLEACH_c" "PMIN_c" "PBMIN_c" "PUP_c" "PIN_c" "PLEACH_c"
"2" 1999 "CAB" "CNP" "noDGVM" "AMB_OBS" 368.093354657534 2836.6329835702 37.7966565421918 190.200573789041 423.593376712329 298.726852090411 27.2007904630137 26.5954105315069 0.607205468068493 84.0412044684931 13.9820784709589 1.94840759315069 995.894349150685 2119.0774 764.60736 0.29151234444 48.33354937322 3241.0203004 1015.552924769 -3649963.646 -3649963.646 3192.6867442 2225.4673695 950.5103083 381.51399245 284.21030338 NA 609.232751777 967.219372 1264.49683505 1094.93291592 33.535660945 136.028257258585 1259.438270352 291.99023377 3163.0123486 1409.626227837 292.00055 10342.312 NA 2501.2026 25.068521 382.57462 NA NA 853.64905 8293.3926 304.939849437906 386.25661339865 NA 325.269321736832 NA 307.01635677 317.26565964 NA 370.0573948 5.99374241506849 50 0.0429115146767123 12.470912 76.665291 38.913883 NA NA 3.1098909 NA NA 6.0113869 547.59601 1.0798638 546.51617 1.029999924 11.036236807 2.85850210077 4.9434475959 NA 4.4841884549 4.435359049 NA 2.6059370735 11.620820819648 52.09571591 10.953234949 0.27149013361 0.25351499712 6.587396311 0.13715518456 0.4928183194 NA 2898.9163229 79.301419809 39.450773601 298.45383292 0.967026841041096 0.68906587 6.5383873 3.2875752 NA NA 0.17410347 NA NA 0.51346129 89.315804 0.002968848 0.013256352 1.7553511 NA 1.7715763 87.544228 0.38471895755 0.3750467944 NA 0.2221657506 0.9904523987767 3.2558614409 0.9643674993 0.00016402618407 0.381542267857851 0.227638410733666 0.381271904578169 NA NA NA NA NA 0.017999150187 0.0029999349635 4.9805599999786e-05 6.1985931 0.043122921 309.92966 NA 2526.5698 10375.986 29.260609 13135.51515 1236.22367 2501.2026 10634.31255 22665.13142 128.050086 9.1212778 684.7673738 10.51502837 0.68756476 100.51839713 0.313343586476044 87.3908083198345 1025.34248594208 1016.46578457339 0.30000011221813 0.379999621493174 NA 0.320000266288696 691.196462836556 325.269321736832 0.679999733711304 0.320000266288696 994.33941121 677.07375157 317.26565964 0.680928206140474 0.319071793859526 13.2102931875299 27.9478592924472 0.951091183127911 NA NA 8.57446908124995 22.1263733633887 0.169423684117939 0.246737205460876 540.733998219869 0.116625296624689 2.96001723327204 81.4337335368095 1473.81109554737 23.4145305491691 18.0982871782635 423.762898023087 NA NA NA NA 11.8366518277666 NA 134.902142352789 11.7254129317179 1581.78332445984 102.581072456289 12.1778165016972 1249.21347691999 135.531851688587 13.2660635486903 1797.97415737246 15.1750177858415 6.24274361069241 94.733745324706 10.953234949 11.620820819648 1.029999924 0.25351499712 0.9643674993 4.9805599999786e-05 0.9904523987767 0.0209990851505 0.00016402618407
"3" 2000 "CAB" "CNP" "noDGVM" "AMB_OBS" 369.695593224044 2124.34400686 38.0056009778689 191.252025259563 424.525476147541 298.58670436612 27.0973923661202 26.5123862978142 0.513269433377596 86.4463634508197 14.3104401639344 2.01306294972678 996.593523142076 2144.7163 790.24634 0.29129316864 57.391369502 3400.5285877 1025.9040165957 -3659963.5464 -3659963.5464 3343.1372138 2374.6245685 947.8755586 380.75970461 283.88101205 NA 762.10830125 968.5126513 1263.18322839 1083.8175249 36.586892826 142.778808667091 675.72973745 268.711314 3159.7264834 1504.32528882 289.87897 10358.445 NA 2509.1489 23.538233 388.02853 NA NA 862.08722 8306.8135 309.125811530838 391.55894377492 NA 329.734023115683 NA 304.79072791 318.67738185 NA 371.4954667 5.93764080054645 50 0.0431902540245902 12.433473 76.78022 38.928413 NA NA 3.1690493 NA NA 6.0707984 548.1817 1.2087005 546.97302 1.0328218416 10.935039326 2.9040001737 4.9993281383 NA 4.0274872094 4.443544967 NA 2.6159790632 11.6243952786 52.16537334 10.564797379 0.2580624578 0.24547248852 6.582557108 0.13768388117 0.4937294842 NA 2921.272528 85.645395774 41.80903299 299.40174333 0.970627168415301 0.68578476 6.5438194 3.2937243 NA NA 0.17637525 NA NA 0.51818585 89.321342 0.0025916507 0.011572556 1.7520519 NA 1.7662162 87.555122 0.37349007114 0.3761552949 NA 0.22286664533 1.00371659132 3.2156526414 0.9800391602 0.00013392819537 0.388086891675289 0.230614772198285 0.385014928911713 NA NA NA NA NA 0.018250039634 0.0030081539634 4.94275000000322e-05 6.1074047 0.043503243 305.37024 NA 2528.271 10385.403 34.231693 13157.47287 1250.11575 2509.1489 10648.32397 22714.40212 128.142106 9.2398477 685.5636537 10.52332846 0.6945611 100.53923156 0.301689572705397 88.2543987887563 1022.10526902472 1030.41877842144 0.300000172749575 0.379999813643509 NA 0.320000013606916 700.684755305758 329.734023115683 0.679999986393084 0.320000013606916 994.96357646 676.28619461 318.67738185 0.679709499533814 0.320290500466186 13.2240749121824 27.8830993336587 0.951075421446537 NA NA 8.5768766043996 35.4552019614412 0.180477253646049 0.258448459008679 572.707023198009 0.116592559987052 3.1375471512271 82.5114605223898 1495.95627729566 23.3144005701384 18.1302847849812 422.696721927737 NA NA NA NA 11.8189652364043 NA 134.910332374666 11.733242515831 1582.93564764333 102.678762513861 12.1769558450141 1250.31475735197 135.296142381221 13.303145972327 1799.86433159012 15.1868797843082 6.24718471638929 94.8752432781717 21.518032328 23.245216098248 2.0628217656 0.49898748564 1.9444066595 9.92330999998181e-05 1.9941689900967 0.0422572787479 0.00029795437944
"4" 2001 "CAB" "CNP" "noDGVM" "AMB_OBS" 371.497260273973 2713.07001065 38.7698684564384 195.097977076712 424.994530219178 299.051270252055 27.4938330739726 27.0098782739726 0.549271308988219 85.931164290411 14.5869799506849 2.05533736328767 996.561413863014 2060.8413 706.37115 0.29149863492 -14.2222118907 3266.94661201 978.70774115268 -3649963.646 -3649963.646 3281.1688259 2288.23887783 940.43514199 390.50400482 289.62310291 NA 667.67661230532 992.9299541 1196.45653475 1050.433655157 38.3558357936 107.667044405631 1285.20823284 188.73684072 2992.816328 1679.64164646 294.2226 10378.533 NA 2520.2241 19.424408 391.62659 NA NA 870.4093 8321.3867 292.018953157747 369.89199780789 NA 311.48688290392 NA 299.10849188 317.76495884 NA 370.7171928 5.82590231808219 50 0.043034876690411 12.758253 76.930733 38.990608 NA NA 3.1863008 NA NA 6.1293359 548.38953 0.97064793 547.41888 1.029999924 10.708026325 2.74308960787 4.831541885 NA 4.5265730427 4.425404418 NA 2.6105592953 11.218188096354 54.06186782 10.774402378 0.3641107559 0.45539719952 6.435365238 0.13739787077 0.491708764 NA 2967.53492442 79.556866992 41.870910393 298.08959592 0.934671518109589 0.70041078 6.5515828 3.3026063 NA NA 0.18000418 NA NA 0.52282679 89.302917 0.002693814 0.012028622 1.74878 NA 1.7635025 87.539413 0.38146721715 0.3744794963 NA 0.22224443919 0.9387821673699 3.3097049261 0.9158820567 0.00017449444376 0.36021386970366 0.217323002880556 0.361245119153421 NA NA NA NA NA 0.018350239635 0.0029999349635 5.10945000002927e-05 5.9028983 0.04354265 295.1449 NA 2522.9529 10385.508 31.174786 13192.9797 1262.03589 2520.2241 10672.7556 22776.40229 128.679594 9.3156367 686.3847607 10.55459988 0.70283097 100.56034785 0.299578737391894 87.2429426879344 1042.52911396329 973.397833869557 0.29999959214711 0.380000843373007 NA 0.319999564479883 661.910950965637 311.48688290392 0.680000435520117 0.319999564479883 987.59064352 669.82568468 317.76495884 0.678242234345789 0.321757765654211 13.3587532309715 27.9958232355281 0.983665151566609 NA NA 8.38063819672212 -14.1928096504428 0.173443674580201 0.247627653971908 560.762339229442 0.119322654972879 3.11009324193989 76.7117364072244 1397.33392046405 23.0613548735865 18.2153864051036 420.071490047597 NA NA NA NA 11.8060115127861 NA 134.907501791254 11.7423125599512 1584.12605271508 102.525810735772 12.1918021964846 1249.97440452475 135.475000866017 13.2544482210282 1795.64638422237 15.2011320837162 6.25339902610496 95.0587445680039 32.292434706 34.463404194602 3.0928216896 0.95438468516 2.8602887162 0.000150327600000111 2.9329511574666 0.0636074533464 0.0004724488232
"5" 2002 "CAB" "CNP" "noDGVM" "AMB_OBS" 373.646814410959 2338.62500841 41.5774576150685 209.226345142466 437.011562821918 299.256509569863 28.1680530438356 27.6783541232877 0.516843791602192 86.5606682438356 14.8646649178082 2.09609089342466 995.32848169863 2111.0898 756.61981 0.29249863266 8.286116631 3270.1700528 1029.78909063423 -3649963.646 -3649963.646 3261.8839263 2240.380964 958.6443597 393.98689122 299.95876922 NA 587.79091852777 1021.5029727 1264.52050513 1116.08712064 47.237762849 101.195621923527 979.893060103 215.21081506 3163.0715077 2174.455563021 287.20599 10377.774 NA 2514.0046 24.640705 382.72867 NA NA 866.6441 8328.4824 307.27052068237 389.2088975831 NA 327.755274483655 NA 299.15006752 317.69008927 NA 370.916906 5.82390453643836 50 0.0432731508876712 12.507538 76.926361 38.905968 NA NA 3.0089092 NA NA 6.102828 549.43494 1.0269189 548.40802 1.029999924 11.468834043 2.8801318233 5.1122682275 NA 4.6483671224 4.427993777 NA 2.6120183714 12.3583035846683 56.47696867 12.108960951 0.4205345114 0.51301434991 6.473450591 0.13747532714 0.4920060752 NA 3180.7517685 71.03661593 44.322438003 305.50614633 0.929404273589041 0.67935371 6.5467038 3.2894504 NA NA 0.1717874 NA NA 0.52020508 89.374016 0.0030690131 0.013703464 1.745419 NA 1.7621915 87.611824 0.3794842729 0.37394081 NA 0.22222439882 1.01663305452558 3.4550265274 0.9916429945 0.00030439143854 0.402978277827347 0.229762240840711 0.383892639587612 NA NA NA NA NA 0.018201269635 0.0029999349635 5.36676000000291e-05 6.0058522 0.043832544 300.2926 NA 2528.0852 10399.103 30.221069 13178.98459 1249.37277 2514.0046 10664.97999 22756.83976 128.339867 9.1117372 686.8865442 10.51550791 0.69199248 100.58151639 0.314903834971059 83.3277062324141 1012.94079122264 1024.23469274913 0.300000110187278 0.379999721097548 NA 0.320000168715174 696.47941826547 327.755274483655 0.679999831284825 0.320000168715174 987.75706279 670.06697352 317.69008927 0.678372242287331 0.321627757712669 13.3423339467448 27.9787031330408 0.960073291578978 NA NA 8.15316511315327 36.4776299591254 0.169996478006353 0.248135205748806 561.508182756013 0.122651753781697 2.93003117079676 82.3334768708462 1515.83641257252 22.9626318145106 18.4109364766699 422.763555674113 NA NA NA NA 11.8274979917618 NA 134.905302487921 11.7503958251479 1585.19070314438 102.688158388071 12.2048186448466 1253.29035009969 137.116857365026 13.1673933797662 1805.47159992259 15.1866531784127 6.25952063274017 95.0611689125431 44.401395657 46.8217077792703 4.1228216136 1.46739903507 3.8519317107 0.00020399520000014 3.94958421199218 0.0848086579449 0.00077684026174
"6" 2003 "CAB" "CNP" "noDGVM" "AMB_OBS" 375.797190273973 2509.47700975 38.6671391534247 194.58102280274 432.042875808219 298.765882747945 27.5772061726027 26.9990562082192 0.546440342328767 85.5825746383562 14.3185819972603 2.14101433972603 995.111074684932 1991.5869 637.11682 0.29349863962 -14.0796735819 3242.9474161 984.220811018 -3649963.646 -3649963.646 3257.0270868 2258.7266129 964.589144 385.16920096 292.26317871 NA 616.70508127 998.3004848 1177.46787924 1046.65174596 39.6801085265 91.1360154558633 1217.12100647 124.008139572 2945.3181284 1945.4324954 295.26056 10396.01 NA 2524.0203 30.662823 371.18973 NA NA 849.76886 8323.3047 296.596819384007 375.68936516132 NA 316.37002928154 NA 305.42595176 319.22501065 NA 371.6835063 5.93989537753425 50 0.043187532139726 12.851762 77.056587 39.097576 NA NA 2.9825304 NA NA 5.9840374 549.30273 1.1688412 548.13391 1.029999924 10.850253211 2.7859032343 4.924548445 NA 4.8010593463 4.450259319 NA 2.6172320454 11.333236726 54.72247801 11.235549784 0.39049744433 0.50139675427 6.595240151 0.13774924293 0.4944726839 NA 2963.808955 53.284840347 39.448893783 287.6345298 0.925362205643836 0.70267642 6.5542068 3.2993402 NA NA 0.16993031 NA NA 0.50973064 89.366508 0.0029563333 0.013200489 1.7419342 NA 1.758091 87.608421 0.38656585284 0.3753172571 NA 0.22253866014 0.951289628469 3.3517259757 0.9278648682 0.00017798530452 0.362618912032315 0.220883081313102 0.367787521875893 NA NA NA NA NA 0.017801599999 0.0029999349635 5.23927999998008e-05 6.0560112 0.043707203 302.80054 NA 2536.8708 10415.821 32.516022 13215.29086 1220.95859 2524.0203 10691.27056 22759.55415 129.005925 8.9665678 687.2752228 10.55622342 0.67966095 100.60239237 0.303495766268586 86.8437530083583 1034.61740942346 988.656213826867 0.299999954722327 0.380000003951941 NA 0.320000041325733 672.286184545327 316.37002928154 0.679999958674267 0.320000041325733 996.33446871 677.10945806 319.22501065 0.679600555159639 0.320399444840361 13.2639101376373 27.9700600747373 0.966717328041633 NA NA 8.33747436441193 -7.67825488313304 0.17091766173204 0.245393571012178 545.960359565492 0.119940398769734 3.09840157303281 76.5825581751358 1400.67431182336 22.9743252326023 18.289730001186 420.194205463733 NA NA NA NA 11.850119608763 NA 134.91396913284 11.756813501826 1586.15837388591 102.439410127868 12.2208407180529 1251.89571442398 136.167886892017 13.1927070401794 1796.42304004666 15.1848016481958 6.25663496434892 95.0057609188048 55.636945441 58.1549445052703 5.1528215376 1.96879578934 4.7797965789 0.000256387999999941 4.90087384046118 0.1056101929074 0.00095482556626
"7" 2004 "CAB" "CNP" "noDGVM" "AMB_OBS" 377.79993 2288.89999407 37.9154288461749 190.798259887978 425.70223852459 298.65237902459 27.2960333852459 26.7188042021858 0.584018631789617 84.309977942623 14.0602201420765 2.0628941352459 994.729906202186 1980.9344 626.46436 0.29530686576 29.67150230738 3226.8064674 1021.8214488005 -3659963.5464 -3659963.5464 3197.1349794 2204.9850274 932.8321473 382.01104424 287.2107036 NA 602.9311444465 992.1499431 1142.12934847 1023.10983423 40.67829037102 78.3412224021744 970.649201281 154.265450903 2856.92229134 1789.819866938 286.53168 10400.129 NA 2521.262 25.228596 370.76224 NA NA 846.61853 8324.4033 305.751408148975 387.28394895257 NA 326.134642581605 NA 302.07956394 319.97936831 NA 372.9187144 5.85303616721311 50 0.0432094771693989 12.311237 77.088341 39.079201 NA NA 3.0031466 NA NA 5.9617338 550.26227 1.4973679 548.76489 1.0328218416 11.258808844 2.87354739662 5.067810427 NA 4.4012970821 4.464356549 NA 2.6260067188 12.039470627441 54.42606934 11.151513177 0.37885921248 0.46914552625 6.52644652 0.13821145234 0.4960434522 NA 2911.0522171 60.902167419 40.136979182 290.04438599 0.915600297131148 0.67895246 6.5526218 3.2919376 NA NA 0.16666882 NA NA 0.5074988 89.425331 0.0030787212 0.013746798 1.7385087 NA 1.7553343 87.669991 0.38223637037 0.3758493968 NA 0.22314053273 1.0012606178494 3.3429641145 0.9774774535 0.00018548770246 0.39181638602973 0.228186423709396 0.381257683664115 NA NA NA NA NA 0.018850830549 0.0030081539634 5.22187000000507e-05 5.99049 0.043581694 299.52451 NA 2536.0847 10421.617 30.994095 13207.92268 1217.38077 2521.262 10686.66068 22749.70675 128.478779 8.9648804 687.7059294 10.52351186 0.67416762 100.62301048 0.316666480969289 84.8726227606312 1020.53494423386 1019.16999968315 0.300000400565195 0.379999361316535 NA 0.32000023811827 693.035357101545 326.134642581605 0.67999976188173 0.32000023811827 994.97764665 674.99827834 319.97936831 0.678405470326553 0.321594529673447 13.2745923734768 27.8884609390898 0.948530500583323 NA NA 8.39026737631025 24.1923530331499 0.166944119890926 0.244308400766622 551.304720356174 0.119185713058857 3.15391990130612 82.9990884588202 1504.99704913139 23.2739959437057 18.132693708776 422.020239826512 NA NA NA NA 11.8711852253822 NA 134.911827976685 11.7645033320861 1587.17064976953 102.802367696847 12.2087360863201 1255.08697625965 135.794423983615 13.2977024319264 1805.75384204896 15.1693438332033 6.25943819248253 94.9515701444523 66.788458618 70.1944151327113 6.1856433792 2.43794131559 5.7572740324 0.000308606699999991 5.90213445831058 0.1274691774198 0.00114031326872
"8" 2005 "CAB" "CNP" "noDGVM" "AMB_OBS" 379.802669726027 2577.40002015 35.7152439986301 179.726475728767 418.041307452055 298.602190994521 26.9373193041096 26.320862569863 0.630082386328767 82.7817691232877 13.7066729517808 2.04522323772603 995.258904684932 1992.1528 637.68274 0.29550138403 -12.740262979 3072.7466859 932.5446254885 -3649963.646 -3649963.646 3085.4869536 2140.2020549 882.85548853 380.86951903 280.2284897 NA 596.2485653763 945.2848858 1099.82038874 946.5119239 44.5126682486 108.795804169796 1070.947536504 236.74231685 2751.09068958 1395.18689065 290.24033 10414.54 NA 2527.4539 27.913223 372.33835 NA NA 847.13715 8325.332 276.255754349897 349.925169874661 NA 294.672831562948 NA 291.00892795 317.57859291 NA 371.6165765 5.65949600465753 50 0.0431194691890411 12.642925 77.197998 39.186764 NA NA 2.9595678 NA NA 5.9653745 550.23438 1.0896171 549.14478 1.029999924 10.285983388 2.59062169477 4.6182480397 NA 4.7103462443 4.436096648 NA 2.616914474 10.59081375236 51.55737891 10.211619641 0.37256246963 0.53889882393 6.273414861 0.13773157603 0.492889009 NA 2727.01830296 72.956077505 40.00373822 286.81392682 0.917191704739726 0.68864864 6.5576959 3.297394 NA NA 0.16784582 NA NA 0.50747699 89.425621 0.0032930863 0.014703636 1.7351085 NA 1.7531052 87.672516 0.3761417617 0.3728585298 NA 0.22224442128 0.887119485331 3.1783374839 0.8595822357 0.00027393535995 0.339572703301223 0.205441633740313 0.342105393703114 NA NA NA NA NA 0.018796040547 0.0029999349635 4.94932000001391e-05 5.8438115 0.043677457 292.19058 NA 2529.4795 10417.521 40.460499 13232.23423 1219.4755 2527.4539 10704.78033 22777.04173 129.027687 8.9249423 688.1870093 10.54373854 0.67532281 100.64468235 0.303488937037242 88.0522165051478 1051.20521069442 920.853755787505 0.299999595607497 0.380000806507444 NA 0.319999597885059 626.180924224558 294.672831562948 0.680000402114942 0.319999597885059 980.20409736 662.62550445 317.57859291 0.67600768680182 0.32399231319818 13.4994683919794 28.0249608294855 0.997358850962359 NA NA 8.80722005086776 -59.3503415724946 0.161741548532126 0.232216769480508 542.936452887546 0.113543205940616 3.24638983230035 73.7601959584906 1354.1660744273 22.9567390457509 18.3590357486221 421.46359281273 NA NA NA NA 11.8841618563023 NA 134.906866367182 11.7721222784972 1588.14012708336 102.553448315322 12.2373754347668 1254.98504916454 136.636793719103 13.2158164478407 1805.76678581314 15.1605410871792 6.26359097530633 94.9594283344167 77.000078259 80.7852288850713 7.2156433032 2.97684013952 6.6168562681 0.000358099900000131 6.78925394364158 0.1492651529303 0.00141424862867
"9" 2006 "CAB" "CNP" "noDGVM" "AMB_OBS" 381.802669726027 2501.19599891 38.7974676736986 195.236862090411 417.406539041096 299.054878665753 27.2367364136986 26.7672706273973 0.665810158802466 82.7167920712329 13.9970867972603 2.08651911479452 994.937727890411 2168.6318 814.16174 0.29650137091 9.1251045739 3269.8638196 987.9711108812 -3649963.646 -3649963.646 3260.7387101 2281.8927062 907.52431009 390.56460528 284.48046765 NA 699.3233304793 978.8460058 1209.2440423 1078.787074735 42.527172858 87.9297896596095 1105.832443541 286.38098135 3024.8029921 1456.016530999 275.34677 10392.615 NA 2504.3589 40.564251 384.31921 NA NA 864.43842 8331.1455 299.773333510377 379.71192306006 NA 319.758370993935 NA 292.64006312 316.90461108 NA 371.5654387 5.70649313205479 50 0.0434535279178082 11.938806 77.032257 38.873154 NA NA 3.1088636 NA NA 6.0872569 551.56085 1.1290461 550.43182 1.029999924 10.870328724 2.81741663426 4.9011680281 NA 4.223993159 4.423366522 NA 2.6164674144 11.60107508116 53.29569453 11.112469704 0.31993690294 0.33725399064 6.358642521 0.13770915803 0.4914848172 NA 2963.47876271 71.4577569 40.52175534 287.74719063 0.951309144684932 0.6517331 6.5407495 3.2663977 NA NA 0.17851061 NA NA 0.51752931 89.511269 0.0028429856 0.012694521 1.7319185 NA 1.747456 87.763809 0.36578986142 0.371897629 NA 0.2220954329 0.985482537228 3.2682879438 0.9611053605 0.00019270377305 0.388249547231755 0.223591271043986 0.373641422866984 NA NA NA NA NA 0.018853849999 0.0029999349635 5.08968999999304e-05 5.8768015 0.043707095 293.84009 NA 2520.3418 10413.833 40.564251 13172.32067 1248.75763 2504.3589 10667.96177 22752.2238 127.844217 9.1961205 688.6011875 10.4588803 0.69603992 100.66618922 0.302144421109885 85.1620305850492 1002.52523363854 999.243627564372 0.300000245426699 0.379999344089486 NA 0.320000410483815 679.485256570437 319.758370993935 0.679999589516185 0.320000410483815 981.1101129 664.20550182 316.90461108 0.676993839006223 0.323006160993777 13.4259350676396 27.9698107454793 0.940905927453588 NA NA 8.51119118904822 18.1335146643719 0.173233917042197 0.248237489924393 573.007579949998 0.117492367142069 3.03105579977701 82.7529244449738 1515.91366294147 23.0631748266954 18.3185509528364 422.483943196993 NA NA NA NA 11.9009249853439 NA 134.912508145776 11.7772828633783 1588.90277024063 103.034153433784 12.2235089543954 1259.43889710641 135.791786329899 13.2120590152358 1794.08909477491 15.1356538580927 6.27174032521765 94.9268906503363 88.112547963 92.3863039662313 8.2456432272 3.31409413016 7.5779616286 0.000408996800000061 7.77473648086958 0.1711189378928 0.00160695240172
"10" 2007 "CAB" "CNP" "noDGVM" "AMB_OBS" 383.802669726027 2959.21600635 36.5466206854795 183.910135465753 422.134330356164 298.634640334247 27.0331084849315 26.4388287863014 0.546312161690411 85.2262381452055 14.2129140465753 1.92961307452055 993.204736739726 2075.5762 721.10602 0.29750137969 -15.3114594148 3226.2021553 933.3769147513 -3649963.646 -3649963.646 3241.5136169 2292.8252417 897.87914042 381.61927479 280.44706478 NA 732.879752177 948.6883758 1210.90068893 1036.76318958 42.14717903311 131.990305676299 1309.201917339 357.78530902 3028.9469044 1342.0911661086 282.59372 10400.934 NA 2507.3562 27.75346 377.72107 NA NA 865.55597 8338.6396 284.637652496173 360.541053583413 NA 303.613289915538 NA 289.85240466 316.01685476 NA 371.4277731 5.65871412986301 50 0.0433218835178082 12.232066 77.096764 38.861851 NA NA 3.0653419 NA NA 6.0950933 551.91888 1.3046643 550.6142 1.029999924 10.269145645 2.67402417976 4.6820851049 NA 4.1478398608 4.406621112 NA 2.6155712542 10.7199389271 51.32982178 9.876005571 0.3101894971 0.40193100223 6.278044046 0.13766129449 0.4896172852 NA 2790.50261191 68.538924769 35.367013586 272.58332562 0.962861937643836 0.67444861 6.5423517 3.2683268 NA NA 0.1710138 NA NA 0.51790208 89.513802 0.002882615 0.012871422 1.7286218 NA 1.7443758 87.769424 0.36517731863 0.3705932753 NA 0.22189133888 0.916031625657 3.1329567977 0.8929737369 0.00014284054094 0.352559194710248 0.211503441496024 0.351968969704363 NA NA NA NA NA 0.018896410001 0.0029999349635 4.88243999998694e-05 5.7919559 0.043687344 289.59778 NA 2512.4121 10409.05 30.498064 13190.88392 1243.27704 2507.3562 10683.52772 22772.80056 128.190681 9.1604352 689.2699962 10.48512711 0.68891588 100.68784499 0.289311354286324 87.0692380897547 1018.93525136958 948.791995995124 0.300000056595793 0.380000100238268 NA 0.319999843165939 645.178706079586 303.613289915538 0.680000156834061 0.319999843165939 977.29703252 661.28017776 316.01685476 0.676641958131053 0.323358041868947 13.4973129775978 28.0025748026111 0.974957307431986 NA NA 8.78965086187367 -28.5050365248762 0.173818923402367 0.24457816283323 570.129906063677 0.113770161717986 3.11180237466471 76.305745468615 1383.91109554114 23.1026974511092 18.1363944096497 418.999632900126 NA NA NA NA 11.8904422287269 NA 134.907529971037 11.7842585564454 1589.78521439011 102.900490247025 12.225953930281 1258.05665316345 135.722486198036 13.2968849549527 1804.68628477544 15.1442509110735 6.27341703871726 95.0062017041379 97.988553534 103.106242893331 9.2756431512 3.71602513239 8.4709353655 0.00045782119999993 8.69076810652658 0.1930152828573 0.00174979294266
